acousticness,album,artist,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,release_date,speechiness,tempo,time_signature,track_name,type,valence
0.344,Carni-Afro-Jam,Shenseea,0.8490000000000001,144068.0,0.711,True,dancehall,5.19e-05,4.0,0.38299999999999995,-4.805,0.0,2019-01-11,0.068,105.01100000000001,4.0,Beat Me Congo,audio_features,0.904
0.415,Bro Bro,DING DONG,0.879,172589.0,0.914,False,dancehall,0.0,11.0,0.0934,-2.1069999999999998,1.0,2019-03-29,0.0654,106.999,4.0,Bro Bro,audio_features,0.9540000000000001
0.28300000000000003,Uncle Demon,Tommy Lee,0.899,169429.0,0.794,True,dancehall,0.000269,10.0,0.0875,-7.176,0.0,2013-04-30,0.106,105.04899999999999,4.0,Di Mechanic,audio_features,0.7020000000000001
0.028999999999999998,We No Worry 'bout Them,Konshens,0.691,237225.0,0.8240000000000001,False,dancehall,0.00045599999999999997,11.0,0.0864,-5.657,1.0,2013,0.272,91.97200000000001,4.0,We No Worry 'bout Them,audio_features,0.7559999999999999
0.23,Unruly Party - Single,Popcaan,0.547,148350.0,0.7170000000000001,True,dancehall,0.0,11.0,0.162,-5.242000000000001,0.0,2014-07-15,0.252,131.967,5.0,Unruly Party,audio_features,0.42700000000000005
0.26,Vvs Riddim,Dovey Magnum,0.846,167497.0,0.7340000000000001,True,dancehall,0.000193,0.0,0.0674,-4.887,1.0,2019-06-07,0.21899999999999997,93.95700000000001,4.0,Naw Dweet,audio_features,0.8079999999999999
0.0518,Reflex Riddim,QQ,0.823,179801.0,0.8109999999999999,False,dancehall,0.0,7.0,0.18,-5.237,1.0,2017-11-24,0.09,120.057,4.0,Reflex,audio_features,0.732
0.155,Bubble Gum Riddim,Ela.Dia,0.7340000000000001,183261.0,0.805,False,dancehall,7.66e-06,4.0,0.10400000000000001,-4.343,0.0,2011-10-29,0.0314,91.98700000000001,4.0,Simply Amazing,audio_features,0.88
0.000246,Best Of (collector's Edition),Beenie Man,0.629,227293.0,0.5870000000000001,False,dancehall,0.0,4.0,0.0555,-8.24,0.0,2005,0.32,120.973,5.0,Romie,audio_features,0.757
0.631,Need Your Love - Single,J Capri,0.6729999999999999,137300.0,0.511,False,dancehall,0.0,8.0,0.0811,-7.705,0.0,2014-08-26,0.114,93.943,4.0,Need Your Love,audio_features,0.826
0.289,Major Key,Mavado,0.355,178424.0,0.861,True,dancehall,0.0,7.0,0.302,-4.85,1.0,2016-08-05,0.20600000000000002,170.597,4.0,Progress,audio_features,0.34600000000000003
0.48700000000000004,New Level Unlocked,Alkaline,0.7490000000000001,168783.0,0.89,True,dancehall,0.0,6.0,0.284,-3.4219999999999997,1.0,2016-03-25,0.105,104.99700000000001,4.0,Champion Boy,audio_features,0.866
0.0133,Jeune Femme,Linky First,0.9670000000000001,129724.0,0.5379999999999999,False,dancehall,0.0,1.0,0.086,-8.999,1.0,2018-07-29,0.303,112.99799999999999,4.0,Jeune Femme,audio_features,0.359
0.293,Duet Deluxe Edition,Gaza Slim,0.608,222208.0,0.87,True,dancehall,0.0,6.0,0.075,-3.1660000000000004,1.0,2014-10-14,0.253,102.06,4.0,Everything Fi Hold Him,audio_features,0.772
0.32799999999999996,Ever Blessed,Vybz Kartel,0.718,151440.0,0.655,True,dancehall,0.0,9.0,0.166,-7.542000000000001,0.0,2012-12-11,0.38799999999999996,72.07600000000001,3.0,Ever Blessed,audio_features,0.715
0.191,Bruk Off Yuh Back - Single,Konshens,0.8340000000000001,173531.0,0.882,False,dancehall,0.0,7.0,0.0626,-2.563,1.0,2016-05-06,0.17300000000000001,100.935,4.0,Bruk Off Yuh Back,audio_features,0.963
0.188,Yeah Yeah - Single,Aidonia,0.894,222222.0,0.823,True,dancehall,0.0,6.0,0.16,-5.747999999999999,0.0,2017-07-28,0.07,107.941,4.0,Yeah Yeah,audio_features,0.745
0.292,The Ultimate 2011,Aidonia,0.591,182903.0,0.7490000000000001,False,dancehall,0.0,1.0,0.226,-4.252,1.0,2011-08-26,0.39899999999999997,136.719,5.0,Chat From No Bwoy,audio_features,0.8340000000000001
0.21899999999999997,Walk With Me,Rotimi,0.8290000000000001,179804.0,0.56,True,dancehall,0.0,1.0,0.401,-6.292000000000001,0.0,2019-05-24,0.175,116.167,4.0,Push Button Start (feat. Vanessa Bling),audio_features,0.6859999999999999
0.34,Ghetto Story (Amended U.S. Version),Cham,0.632,251008.0,0.5579999999999999,False,dancehall,0.0,2.0,0.31,-8.201,1.0,2006-08-15,0.375,102.678,5.0,Ghetto Story,audio_features,0.7879999999999999
0.413,Boom and Bend Over - Single,J Capri,0.779,124500.0,0.726,False,dancehall,0.0,4.0,0.0903,-6.626,0.0,2014-08-12,0.154,107.962,4.0,Boom and Bend Over,audio_features,0.53
0.272,AMG Riddim,Kranium,0.79,178286.0,0.8320000000000001,True,dancehall,0.0,7.0,0.122,-2.6889999999999996,0.0,2019-07-26,0.0399,104.994,4.0,Tempted to Touch,audio_features,0.634
0.15,Clean,Rygin King,0.872,174893.0,0.7659999999999999,True,dancehall,0.0,9.0,0.146,-2.228,1.0,2019-05-10,0.254,103.12200000000001,4.0,Clean,audio_features,0.5579999999999999
0.45,Last Night,Kranium,0.691,179973.0,0.7070000000000001,True,dancehall,0.0,0.0,0.075,-5.12,1.0,2018-05-31,0.207,66.681,3.0,Last Night,audio_features,0.818
0.0696,Best Nana (Produced by Rvssian),King Ko$a,0.685,160000.0,0.62,True,dancehall,0.0,0.0,0.3,-6.872000000000001,0.0,2017-04-12,0.616,119.913,5.0,Best Nana,audio_features,0.782
0.147,Belt Buckle,Mavado,0.7709999999999999,172058.0,0.674,True,dancehall,0.0,8.0,0.10099999999999999,-7.087999999999999,1.0,2017-02-24,0.297,133.143,5.0,Belt Buckle,audio_features,0.455
0.4,Where I'm Coming From,Lila Iké,0.509,228226.0,0.706,False,dancehall,0.0,1.0,0.0912,-3.4530000000000003,0.0,2019-06-14,0.28300000000000003,85.976,5.0,Where I'm Coming From,audio_features,0.765
0.43700000000000006,Mek She Scream - Single,Smoodface,0.41200000000000003,180062.0,0.636,True,dancehall,0.0,6.0,0.115,-8.96,0.0,2015-11-27,0.177,86.515,4.0,Mek She Scream,audio_features,0.39899999999999997
0.44299999999999995,Dancehall Reggae Anthems,Mad Cobra,0.701,239573.0,0.736,False,dancehall,0.0,1.0,0.317,-5.431,1.0,2015-06-12,0.0447,154.097,4.0,Flex,audio_features,0.6659999999999999
0.5329999999999999,Life Style - Single,Masicka,0.772,180625.0,0.762,False,dancehall,1.13e-06,9.0,0.129,-7.364,0.0,2013-04-02,0.198,95.946,4.0,Life Style,audio_features,0.603
0.327,Not Another Word (feat. Agent Sasco),Protoje,0.677,223820.0,0.7709999999999999,False,dancehall,1.15e-06,1.0,0.32799999999999996,-4.394,1.0,2019-04-26,0.19699999999999998,79.01899999999999,4.0,Not Another Word (feat. Agent Sasco),audio_features,0.642
0.379,Time Machine Riddim,Shenseea,0.5579999999999999,177063.0,0.8140000000000001,True,dancehall,0.0,10.0,0.31,-5.075,1.0,2018-11-30,0.172,105.02,4.0,Tie Me Up,audio_features,0.5660000000000001
0.0855,Diplomat,Masicka,0.652,151562.0,0.847,True,dancehall,0.0,7.0,0.268,-5.942,1.0,2019-10-21,0.49,127.446,5.0,Diplomat,audio_features,0.38299999999999995
0.44799999999999995,Clean Like Jesus,Teejay,0.813,155350.0,0.723,False,dancehall,0.0,1.0,0.35,-4.123,0.0,2019-06-21,0.0501,102.02,4.0,Clean Like Jesus,audio_features,0.679
0.201,Moonlight Riddim,Aidonia,0.8,223154.0,0.61,True,dancehall,0.0,0.0,0.11199999999999999,-5.72,1.0,2016-10-07,0.0689,93.939,4.0,Better,audio_features,0.7340000000000001
0.14800000000000002,Feenin Riddim,Masicka,0.672,160000.0,0.526,True,dancehall,0.0,4.0,0.14300000000000002,-7.013999999999999,0.0,2014-02-04,0.514,121.109,3.0,Heaven,audio_features,0.483
0.174,Brik Pan Brik,Skillibeng,0.598,160725.0,0.579,False,dancehall,0.00509,8.0,0.0927,-7.4270000000000005,0.0,2019-10-04,0.39299999999999996,66.633,3.0,Brik Pan Brik,audio_features,0.657
0.358,Case,Teni,0.81,202449.0,0.638,False,dancehall,0.0,8.0,0.21100000000000002,-4.7780000000000005,1.0,2018-10-19,0.0398,102.00299999999999,4.0,Case,audio_features,0.778
0.23800000000000002,Reggae Jammin Plus Vol. 2,Wayne Marshall,0.608,253520.0,0.912,False,dancehall,3.05e-06,0.0,0.174,-1.6980000000000002,1.0,2010-10-20,0.0673,76.117,4.0,My Heart (feat. Mavado),audio_features,0.96
0.29,Bicycle Ride - Single,Vybz Kartel,0.96,151000.0,0.903,True,dancehall,0.000633,2.0,0.314,-4.122,1.0,2015-09-25,0.203,104.04,4.0,Bicycle Ride,audio_features,0.723
0.534,Your Number,Ayo Jay,0.588,204081.0,0.61,False,dancehall,0.0,9.0,0.303,-5.008,0.0,2016-08-17,0.23399999999999999,99.926,4.0,Your Number,audio_features,0.645
0.0258,Dancehall Kings,Vybz Kartel,0.732,204000.0,0.688,False,dancehall,0.0,7.0,0.0482,-4.535,1.0,2015-05-14,0.49,65.708,3.0,Hop Off,audio_features,0.735
0.478,Clip,Cham,0.758,163636.0,0.878,True,dancehall,0.0,1.0,0.45799999999999996,-3.318,0.0,2013-05-07,0.342,175.99,4.0,Clip,audio_features,0.8590000000000001
0.573,Ride It - Single,Kranium,0.522,179830.0,0.6990000000000001,True,dancehall,0.0,7.0,0.0999,-5.337999999999999,0.0,2014-08-12,0.299,117.454,3.0,Ride It,audio_features,0.713
0.769,Freedom Street Riddim,Squash,0.556,211553.0,0.7190000000000001,True,dancehall,0.0,9.0,0.0474,-8.485,1.0,2019-04-26,0.359,119.99600000000001,5.0,Can't be the Same,audio_features,0.493
0.0151,"Hot Wuk 12""",Mr. Vegas,0.48100000000000004,228867.0,0.92,True,dancehall,0.0,5.0,0.344,-2.813,1.0,2007-07-31,0.324,154.673,5.0,Hot Fuk (Album Version),audio_features,0.905
0.36700000000000005,Limited Edition,Shenseea,0.644,159184.0,0.684,True,dancehall,0.0,7.0,0.276,-4.034,1.0,2019-11-22,0.12,129.789,5.0,Limited Edition,audio_features,0.6579999999999999
0.344,Money Heist Riddim,Popcaan,0.527,215052.0,0.715,True,dancehall,0.0,7.0,0.534,-6.058,1.0,2019-10-18,0.16899999999999998,99.459,4.0,Money Heist,audio_features,0.488
0.17300000000000001,Stage One,Sean Paul,0.831,188307.0,0.769,False,dancehall,0.0,8.0,0.161,-8.065,0.0,2000,0.38299999999999995,96.131,4.0,Deport Them,audio_features,0.9640000000000001
0.18100000000000002,Girl You a Champion,Busy Signal,0.8440000000000001,168500.0,0.7070000000000001,False,dancehall,0.0615,6.0,0.0775,-6.249,0.0,2018-02-23,0.0686,98.03299999999999,4.0,Girl You a Champion,audio_features,0.74
0.207,Power House Riddim,Intence,0.731,170173.0,0.8420000000000001,True,dancehall,0.0,5.0,0.405,-5.417999999999999,0.0,2019-10-18,0.17800000000000002,130.283,5.0,Leave If You Waah Leave,audio_features,0.8540000000000001
0.395,No Ex Games,DING DONG,0.9359999999999999,183414.0,0.833,True,dancehall,0.0,0.0,0.0913,-3.286,0.0,2019-09-13,0.11,109.985,4.0,No Ex Games,audio_features,0.611
0.0749,Tanya...Collection Of Hits,Tanya Stephens,0.777,173933.0,0.5489999999999999,False,dancehall,0.0,7.0,0.0857,-7.682,0.0,2009-08-21,0.268,93.87100000000001,4.0,Goggle,audio_features,0.562
0.0161,Broad Out,RDX,0.856,186760.0,0.905,False,dancehall,0.0,2.0,0.11199999999999999,-0.768,0.0,2012-07-03,0.273,120.111,4.0,Broad Out - Raw,audio_features,0.81
0.0438,"My Woman, My Everything (feat. Wandecoal) - Single",Patoranking,0.902,233718.0,0.845,False,dancehall,0.0,11.0,0.0867,-2.695,1.0,2015-07-06,0.0644,112.005,4.0,"My Woman, My Everything (feat. Wandecoal)",audio_features,0.625
0.638,3am - Single,Vybz Kartel,0.642,176006.0,0.718,True,dancehall,0.0179,11.0,0.0894,-5.98,1.0,2015-12-04,0.184,180.015,4.0,3am,audio_features,0.588
0.26,Tip Like Ballerina - Single,Trenz,0.82,182857.0,0.764,False,dancehall,2.98e-05,0.0,0.14400000000000002,-7.3660000000000005,1.0,2015-09-11,0.0849,105.956,4.0,Tip Like Ballerina,audio_features,0.9540000000000001
0.648,Eternal Light,Free Nationals,0.7929999999999999,193740.0,0.465,False,dancehall,0.000132,5.0,0.0871,-8.134,0.0,2019-10-15,0.271,141.85,4.0,Eternal Light,audio_features,0.898
0.275,Vybz Kartel - Colouring Book EP,Vybz Kartel,0.648,201704.0,0.7020000000000001,True,dancehall,0.0,4.0,0.0865,-3.7680000000000002,0.0,2011-07-19,0.209,103.09899999999999,4.0,Benz Punani - Raw,audio_features,0.32899999999999996
0.14,Wild Side Riddim,Tee-Jay,0.7290000000000001,203494.0,0.7829999999999999,True,dancehall,0.0,11.0,0.0821,-5.566,1.0,2019-09-06,0.368,165.592,4.0,Pussy Pension,audio_features,0.38799999999999996
0.33899999999999997,Snap Back Riddim,Vybz Kartel,0.8859999999999999,151327.0,0.7879999999999999,True,dancehall,0.0,6.0,0.29100000000000004,-6.167000000000001,1.0,2011-09-02,0.32299999999999995,99.98899999999999,4.0,Put It On Hard - Raw,audio_features,0.758
0.16699999999999998,Bounce It (feat. Stonebwoy),Collie Buddz,0.9329999999999999,189699.0,0.515,True,dancehall,0.0,2.0,0.0446,-6.731,0.0,2019-01-25,0.139,110.014,4.0,Bounce It (feat. Stonebwoy),audio_features,0.8109999999999999
0.205,"Sparta Hits, Vol. 1",Tommy Lee Sparta,0.6409999999999999,268565.0,0.6940000000000001,False,dancehall,0.0,7.0,0.191,-6.07,0.0,2013-04-30,0.0405,91.006,4.0,Spartan Angel,audio_features,0.354
0.205,Ravers Rock,DING DONG,0.7979999999999999,188604.0,0.872,False,dancehall,0.0,6.0,0.17300000000000001,-2.605,0.0,2019-11-22,0.252,112.13600000000001,4.0,Ravers Rock,audio_features,0.6829999999999999
0.743,Rio Riddim,Erup & Keida,0.7170000000000001,154671.0,0.647,False,dancehall,0.0,8.0,0.12300000000000001,-8.285,1.0,2011-08-01,0.41100000000000003,120.132,5.0,Baby Girl,audio_features,0.542
0.317,Long Live Jamaica,Vybz Kartel,0.55,189387.0,0.856,False,dancehall,0.0,2.0,0.348,-5.129,1.0,2019-10-21,0.275,93.294,4.0,Long Live Jamaica,audio_features,0.462
0.00701,Wicked Gyal,Dexta Daps,0.568,215665.0,0.5710000000000001,True,dancehall,4.41e-05,10.0,0.14300000000000002,-8.726,0.0,2019-10-11,0.0549,140.791,4.0,Wicked Gyal,audio_features,0.34
0.0784,Dancehall Playlist Vol. 3,Vybz Kartel,0.7759999999999999,189203.0,0.878,False,dancehall,0.0,0.0,0.0789,-3.063,1.0,2012-11-06,0.16399999999999998,101.885,4.0,Me a Pree,audio_features,0.8009999999999999
0.07200000000000001,Standard,Squash,0.682,180285.0,0.555,False,dancehall,0.0,11.0,0.152,-6.107,0.0,2019-02-16,0.281,130.16,5.0,Standard,audio_features,0.586
0.0539,Throat - Single,Gage,0.95,172173.0,0.478,True,dancehall,0.0,1.0,0.0846,-8.745,1.0,2014-03-18,0.299,101.01299999999999,4.0,Throat,audio_features,0.662
0.134,Associate,Charly Black,0.562,196463.0,0.765,True,dancehall,0.0,5.0,0.0772,-4.835,0.0,2017-09-01,0.102,175.99900000000002,4.0,Associate,audio_features,0.7759999999999999
0.121,Reggae Gold 2018: 25th Anniversary,Busy Signal,0.852,220965.0,0.631,True,dancehall,2.08e-05,8.0,0.212,-4.447,0.0,2018-07-27,0.0564,101.977,4.0,Stay So,audio_features,0.799
0.0247,Dancehall Hero Raw (Deluxe),Vybz Kartel,0.7559999999999999,143012.0,0.8290000000000001,True,dancehall,6.3e-05,11.0,0.322,-3.8819999999999997,0.0,2016-01-29,0.14400000000000002,102.936,4.0,Go Go Club,audio_features,0.8690000000000001
0.0373,Long Fingernail,Ishawna,0.545,173727.0,0.812,False,dancehall,0.0,11.0,0.0567,-7.164,1.0,2015-11-06,0.284,93.86200000000001,4.0,Long Fingernail,audio_features,0.863
0.303,Unruly,Popcaan,0.556,212717.0,0.685,False,dancehall,0.0,1.0,0.159,-5.806,1.0,2012-10-04,0.402,116.24600000000001,5.0,Naughty Girl,audio_features,0.581
0.0193,Lol (Lord of Lamba),Naira Marley,0.88,208377.0,0.807,True,dancehall,0.111,1.0,0.141,-3.6710000000000003,1.0,2019-12-18,0.303,128.921,4.0,Tesumole,audio_features,0.765
0.188,She A Murda - Single,Masicka,0.613,166069.0,0.6890000000000001,False,dancehall,0.0,11.0,0.0594,-7.555,0.0,2017-11-03,0.20800000000000002,103.369,4.0,She A Murda,audio_features,0.515
0.0403,Remember Me,Vybz Kartel,0.682,183396.0,0.8390000000000001,True,dancehall,0.0,11.0,0.193,-2.051,0.0,2017-04-07,0.28300000000000003,105.837,4.0,Good Man,audio_features,0.642
0.16,Cups Up,Govana,0.855,186673.0,0.665,True,dancehall,0.0,1.0,0.10800000000000001,-5.164,1.0,2019-05-28,0.0588,99.01299999999999,4.0,Cups Up,audio_features,0.15
0.0142,Pon Di Gaza 2.0,Vybz Kartel,0.8240000000000001,143907.0,0.679,True,dancehall,0.00011599999999999999,11.0,0.292,-7.225,0.0,2010-03-09,0.10400000000000001,103.005,4.0,Go Go Club,audio_features,0.8109999999999999
0.49700000000000005,Love Every Woman,Charly Black,0.496,249626.0,0.732,False,dancehall,0.0,2.0,0.11,-4.0569999999999995,0.0,2019-02-27,0.221,126.791,5.0,Love Every Woman,audio_features,0.655
0.247,Rushing,Alicai Harley,0.525,154286.0,0.802,False,dancehall,0.0,5.0,0.109,-4.5169999999999995,0.0,2019-07-01,0.165,67.0,3.0,Rushing,audio_features,0.5539999999999999
0.126,Trust,Buju Banton,0.618,185733.0,0.622,True,dancehall,0.0,11.0,0.532,-7.05,0.0,2019-11-15,0.312,114.01700000000001,5.0,Trust,audio_features,0.312
0.0376,Nah No Mercy - The Warlord Scrolls,Barrington Levy Feat. Bounty Killer,0.8320000000000001,215013.0,0.5760000000000001,False,dancehall,0.0,1.0,0.0703,-10.414000000000001,1.0,2006,0.19399999999999998,92.005,4.0,Living Dangerously,audio_features,0.95
0.0773,Ebola Riddim 1.0,Tommy Lee Sparta,0.721,176289.0,0.912,True,dancehall,0.0,7.0,0.265,-5.8020000000000005,1.0,2014-12-16,0.115,97.031,4.0,Ryda,audio_features,0.431
0.0628,Good Body Gyal Dem - Single,Popcaan,0.826,205867.0,0.774,True,dancehall,0.0,2.0,0.353,-6.2170000000000005,1.0,2017-03-20,0.0933,103.696,4.0,Good Body Gyal Dem,audio_features,0.8320000000000001
0.545,Sweetness Riddim,Popcaan,0.5760000000000001,210860.0,0.63,False,dancehall,0.0,0.0,0.0994,-6.405,1.0,2013-01-08,0.23600000000000002,126.727,5.0,Party None Stop,audio_features,0.863
0.574,Slow Down,Juls,0.718,209318.0,0.6409999999999999,False,dancehall,0.000166,5.0,0.0851,-8.228,1.0,2019-06-20,0.142,103.098,4.0,Slow Down,audio_features,0.7040000000000001
0.364,Prepare,Chronic Law,0.846,182068.0,0.517,True,dancehall,0.0,7.0,0.10400000000000001,-6.94,0.0,2019-12-13,0.0722,106.95100000000001,4.0,Prepare,audio_features,0.622
0.7170000000000001,Jamaican and African Smashers,Vybz Kartel,0.715,214209.0,0.627,True,dancehall,0.0,1.0,0.11,-6.655,1.0,2014-04-07,0.331,86.096,4.0,Ramping Shop,audio_features,0.746
0.0994,Fully Gaza (feat. Vybz Kartel) - Single,Likkle Vybz,0.6559999999999999,194098.0,0.643,False,dancehall,0.0,1.0,0.11199999999999999,-5.434,1.0,2019-04-19,0.281,91.882,4.0,Fully Gaza,audio_features,0.196
0.36700000000000005,Dancehall Limited Edition,Shenseea,0.644,159184.0,0.684,True,dancehall,0.0,7.0,0.276,-4.034,1.0,2019-11-27,0.12,129.789,5.0,Limited Edition,audio_features,0.6579999999999999
0.155,Project Sweat,Aidonia,0.7929999999999999,134400.0,0.898,True,dancehall,0.00183,1.0,0.452,-5.723,1.0,2015-08-28,0.0548,100.006,4.0,No Boring Gyal,audio_features,0.493
0.244,Long Time,I-Octane,0.847,172042.0,0.799,True,dancehall,1.26e-05,8.0,0.154,-5.555,1.0,2017-04-21,0.191,133.452,5.0,Long Time,audio_features,0.7609999999999999
0.301,World Fete Riddim,Charly Black,0.797,196571.0,0.86,False,dancehall,0.0,7.0,0.0672,-3.199,0.0,2017-03-10,0.23800000000000002,104.90899999999999,4.0,You're Perfect,audio_features,0.785
0.628,Wul It Out - Single,Vershon,0.488,172050.0,0.494,True,dancehall,0.0,6.0,0.138,-9.039,0.0,2017-01-27,0.0687,85.19,4.0,Wul It Out,audio_features,0.506
0.191,Moskato Riddim,Konshens,0.8340000000000001,173531.0,0.882,False,dancehall,0.0,7.0,0.0626,-2.563,1.0,2016-04-01,0.17300000000000001,100.935,4.0,Bruk Off Yuh Back,audio_features,0.963
0.381,Covetous,Bittah Sosicka,0.7040000000000001,178064.0,0.8240000000000001,True,dancehall,0.0,10.0,0.11,-1.43,0.0,2019-08-24,0.316,93.68799999999999,4.0,Covetous,audio_features,0.7120000000000001
0.111,From Kingston To King Of The Dancehall: A Collection Of Dancehall Favorites,Beenie Man,0.71,254867.0,0.653,False,dancehall,0.0,5.0,0.11,-8.305,1.0,2005-01-01,0.23600000000000002,94.007,4.0,Dude,audio_features,0.943
0.223,Badmind A Kill Dem Slow,Chronic Law,0.614,175961.0,0.742,False,dancehall,0.0,0.0,0.11199999999999999,-7.422999999999999,0.0,2019-11-06,0.226,83.775,1.0,Badmind a Kill Dem Slow,audio_features,0.623
0.353,Loving Every Minute - Single,Vybz Kartel,0.713,209362.0,0.794,True,dancehall,0.0,1.0,0.0691,-7.193,0.0,2019-06-21,0.402,93.67299999999999,4.0,Loving Every Minute,audio_features,0.934
0.0965,Reggae Greats Vol.. 2,Popcaan,0.599,209345.0,0.6559999999999999,True,dancehall,0.0,9.0,0.0392,-5.409,0.0,2015-09-11,0.248,85.941,4.0,Mad Me - Love Edition,audio_features,0.5529999999999999
0.132,Bestfriend,Vybz Kartel,0.72,155000.0,0.569,False,dancehall,8.68e-06,6.0,0.298,-8.478,1.0,2019-08-20,0.374,127.70100000000001,3.0,Bestfriend,audio_features,0.873
0.525,Superstar,WizKid,0.879,212006.0,0.737,False,dancehall,0.00576,2.0,0.268,-5.412000000000001,1.0,2011-07-01,0.0421,119.99,4.0,Pakurumo,audio_features,0.9670000000000001
0.0288,Busy Signal-Tonight (Platinum Camp),Busy Signal,0.732,196624.0,0.9359999999999999,True,dancehall,0.0,9.0,0.353,-3.761,0.0,2015-04-14,0.10099999999999999,114.945,4.0,Tonight,audio_features,0.677
0.537,Charge Up Riddim,Quada,0.669,155294.0,0.833,True,dancehall,0.0,11.0,0.318,-1.859,0.0,2019-07-12,0.253,204.018,4.0,Problem (feat. Dunw3ll),audio_features,0.8859999999999999
0.18600000000000003,Ragga Ragga Ragga 2010,Merital Family,0.715,139800.0,0.784,False,dancehall,0.0,11.0,0.37,-3.478,0.0,2010-03-22,0.175,102.852,4.0,My Money (Ha Ha) (feat. Vybz Kartel),audio_features,0.9359999999999999
0.139,Ring a Rozy (Produced by ZJ Liquid),Vybz Kartel,0.7709999999999999,151458.0,0.888,True,dancehall,0.0,4.0,0.0722,-3.951,0.0,2018-02-02,0.28800000000000003,108.973,4.0,Ring a Rozy - Produced by ZJ Liquid,audio_features,0.961
0.4,Bankrobbers Riddim,Gaza Slim,0.7190000000000001,202586.0,0.638,False,dancehall,0.0,1.0,0.33899999999999997,-6.959,1.0,2010-08-03,0.332,174.09900000000002,4.0,Lite The Weed,audio_features,0.6609999999999999
0.106,Overtime Riddim,Christopher Martin,0.7490000000000001,177069.0,0.764,False,dancehall,0.0,0.0,0.121,-5.916,0.0,2012-08-14,0.145,95.118,4.0,Na Na Na,audio_features,0.423
0.273,Fresh & Clean,Jaz Elise,0.491,184363.0,0.611,False,dancehall,1.32e-06,0.0,0.141,-7.739,0.0,2019-06-28,0.29600000000000004,62.931000000000004,5.0,Fresh & Clean,audio_features,0.485
0.532,Nice & Easy - Single,Alkaline,0.8009999999999999,170449.0,0.7909999999999999,False,dancehall,6.03e-06,11.0,0.157,-7.829,0.0,2017-04-21,0.24100000000000002,107.931,4.0,Nice & Easy,audio_features,0.39899999999999997
0.151,Taboo,Masicka,0.59,172641.0,0.615,True,dancehall,0.0,1.0,0.237,-6.777,1.0,2017-03-24,0.259,79.09899999999999,4.0,Taboo,audio_features,0.884
0.156,Black Henny Riddim,Daddy1,0.767,171154.0,0.669,False,dancehall,0.0,7.0,0.342,-7.152,1.0,2019-11-15,0.364,67.292,3.0,Bro Gad,audio_features,0.47200000000000003
0.26899999999999996,Backshot,Jodi Couture,0.72,162296.0,0.763,True,dancehall,0.0,9.0,0.0657,-5.892,1.0,2018-12-07,0.43,122.45200000000001,5.0,Backshot,audio_features,0.8909999999999999
0.287,Zouk Summer Hits 2012 (18 tubes),Matt Houston,0.748,232751.0,0.867,False,dancehall,0.0,11.0,0.0868,-5.051,0.0,2012-08-13,0.135,108.105,4.0,Positif,audio_features,0.7979999999999999
0.174,Usain Bolt Presents: Olympe Rosé Riddim,Dexta Daps,0.579,163200.0,0.792,True,dancehall,0.0,10.0,0.133,-5.475,0.0,2019-07-05,0.361,131.741,5.0,Big Moves,audio_features,0.617
0.298,Whisper,QQ,0.732,202857.0,0.526,True,dancehall,0.00018700000000000002,8.0,0.10300000000000001,-5.617999999999999,1.0,2018-02-23,0.0507,112.101,5.0,Whisper,audio_features,0.33899999999999997
0.0479,No Holding Back,Wayne Wonder,0.495,202013.0,0.8190000000000001,False,dancehall,0.000215,5.0,0.177,-5.656000000000001,0.0,2003,0.0444,100.213,4.0,No Letting Go,audio_features,0.318
0.0419,Policeman,Eva Simons,0.635,194000.0,0.9590000000000001,False,dancehall,1.41e-06,4.0,0.301,-1.568,0.0,2015-04-10,0.134,104.694,4.0,Policeman,audio_features,0.85
0.294,Money Heist,Popcaan,0.46299999999999997,215052.0,0.716,False,dancehall,0.0,7.0,0.536,-6.068,1.0,2019-11-01,0.25,103.522,4.0,Money Heist,audio_features,0.537
0.18600000000000003,Johnny,Yemi Alade,0.848,236013.0,0.711,False,dancehall,0.000229,5.0,0.11599999999999999,-6.385,0.0,2013-10-14,0.19399999999999998,125.084,4.0,Johnny,audio_features,0.8640000000000001
0.0118,I Told You,Tory Lanez,0.688,228640.0,0.541,True,dancehall,0.0,11.0,0.12300000000000001,-8.128,0.0,2016-08-19,0.114,95.109,4.0,LUV,audio_features,0.247
0.259,Pink Eye Riddim,Demarco,0.835,165500.0,0.688,True,dancehall,0.0,1.0,0.0775,-4.949,0.0,2015-11-13,0.34299999999999997,112.11200000000001,5.0,Drunk Love,audio_features,0.41700000000000004
0.243,30 Dancehall Smashes,Ward 21,0.8809999999999999,214760.0,0.6509999999999999,False,dancehall,0.0197,6.0,0.335,-5.72,1.0,2015-05-14,0.17300000000000001,107.241,4.0,One Two,audio_features,0.722
0.231,ZJ Chrome presents Humongous Riddim,Masicka,0.561,159231.0,0.855,True,dancehall,0.0,6.0,0.102,-3.074,0.0,2019-02-22,0.384,66.119,3.0,Humongous,audio_features,0.787
0.0314,Parts Of The Puzzle,Busy Signal,0.892,171208.0,0.655,True,dancehall,0.00011499999999999999,10.0,0.14800000000000002,-6.183,0.0,2019-10-04,0.18899999999999997,103.024,4.0,Real Born Gallis,audio_features,0.516
